timestamp,temp,humi,vib_x,vib_y,vib_z
11696863,27.76,37.86,-296,-916,16476
11697865,27.74,37.99,-372,-984,16436
11698866,27.73,37.82,-328,-976,16396
11699868,27.75,37.91,-404,-940,16448
11700869,27.74,38.01,-364,-884,16520
11701871,27.76,37.92,-312,-960,16520
11702872,27.75,37.93,-376,-904,16484
11703874,27.77,37.89,-324,-916,16384
11704875,27.78,38.16,-304,-916,16468
11705876,27.77,38.36,-352,-884,16524
11707021,27.78,38.53,-328,-972,16472
11708022,27.79,38.55,-384,-996,16480
11709023,27.79,38.47,-336,-888,16412
11710025,27.78,38.47,-356,-948,16492
11711026,27.81,38.55,-376,-900,16484
11712027,27.79,38.52,-356,-992,16608
11713029,27.78,38.64,-344,-1016,16496
11714030,27.79,38.78,-348,-948,16468
11715032,27.77,38.71,-344,-956,16452
11716033,27.8,38.72,-328,-1012,16396
11717035,27.79,38.67,-372,-1004,16548
11718036,27.8,38.65,-324,-936,16460
11719038,27.82,38.73,-392,-904,16436
11720039,27.81,38.74,-336,-992,16656
11721040,27.81,38.65,-400,-896,16432
11722185,27.81,38.81,-348,-952,16484
11723186,27.81,38.74,-324,-972,16396
11724188,27.8,38.8,-348,-976,16460
11725189,27.79,39.01,-380,-920,16572
11726190,27.83,39.12,-372,-956,16528
11727192,27.82,39.04,-320,-920,16528
11728193,27.81,39.18,-396,-860,16468
11729195,27.81,39.08,-332,-916,16440
11730196,27.81,38.94,-360,-944,16388
11731197,27.82,38.96,-324,-908,16384
11732199,27.82,39.02,-344,-992,16384
11733200,27.83,39.02,-404,-920,16524
11734202,27.83,38.97,-308,-968,16544
11735203,27.82,38.95,-320,-928,16464
11736204,27.82,38.92,-356,-956,16476
11737206,27.84,38.92,-376,-968,16404
11738207,27.81,38.87,-348,-956,16492
11739351,27.83,38.86,-336,-912,16408
11740353,27.83,38.75,-368,-924,16476
11741354,27.82,38.7,-244,-976,16424
11742356,27.82,38.81,-368,-1024,16420
11743357,27.83,38.76,-332,-936,16412
11744359,27.84,38.78,-296,-940,16492
11745360,27.82,38.71,-368,-924,16444
11746362,27.82,38.67,-324,-972,16580
11747363,27.82,38.68,-368,-944,16428
11748364,27.83,38.67,-344,-948,16476
11749366,27.85,38.64,-344,-860,16404
11750367,27.83,38.58,-360,-956,16512
11751368,27.81,38.51,-352,-892,16384
11752370,27.82,38.54,-360,-1016,16492
11753371,27.82,38.48,-360,-960,16540
11754516,27.83,38.43,-420,-920,16528
11755517,27.81,38.24,-380,-972,16496
11756519,27.82,38.31,-316,-988,16576
11757520,27.83,38.28,-376,-940,16400
11758521,27.83,38.12,-368,-956,16504
11759523,27.84,38.29,-272,-936,16444
11760524,27.83,38.2,-348,-948,16432
11761526,27.83,38.29,-384,-884,16544
11762527,27.82,38.21,-312,-900,16468
11763528,27.84,38.24,-304,-864,16532
11764530,27.82,38.21,-340,-1000,16440
11765531,27.82,38.2,-352,-936,16560
11766533,27.81,38.15,-320,-952,16412
11767534,27.81,38.1,-356,-968,16504
11768535,27.8,37.93,-340,-980,16488
11769537,27.8,38.03,-324,-932,16452
11770538,27.81,38.01,-336,-1036,16412
11771540,27.81,37.97,-360,-936,16340
11772541,27.8,37.95,-420,-1024,16412
11773543,27.8,37.91,-312,-844,16464
11774687,27.79,37.93,-292,-972,16416
11775689,27.8,37.94,-320,-844,16424
11776690,27.8,38.09,-352,-944,16504
11777691,27.79,38.11,-352,-1016,16564
11778693,27.82,38.18,-312,-992,16480
11779694,27.8,38.23,-328,-980,16552
11780695,27.8,38.19,-264,-972,16376
11781697,27.78,38.01,-348,-932,16592
11782698,27.82,38.03,-328,-1020,16532
11783700,27.79,38.07,-308,-996,16488
11784701,27.8,38.08,-328,-992,16556
11785703,27.81,38.07,-356,-988,16476
11786704,27.81,38.07,-360,-940,16420
11787705,27.79,38.08,-320,-984,16576
11788707,27.8,37.94,-312,-912,16428
11789708,27.83,37.93,-356,-920,16548
11790709,27.81,37.86,-356,-968,16560
11791711,27.79,38.0,-392,-916,16512
11792712,27.81,38.07,-352,-952,16456
11793714,27.82,38.0,-344,-984,16424
11794715,27.81,38.11,-356,-904,16380
11795717,27.81,38.12,-340,-884,16572
11796718,27.8,37.93,-364,-852,16520
11797719,27.78,38.07,-400,-948,16440
11798721,27.77,38.01,-360,-976,16432
11799865,27.78,37.89,-336,-1048,16520
11800867,27.76,37.98,-312,-1008,16504
11801868,27.78,37.82,-328,-928,16404
11802870,27.77,37.87,-312,-1000,16488
11803871,27.77,37.94,-388,-940,16460
11804872,27.78,37.9,-344,-988,16420
11805874,27.76,37.91,-332,-976,16568
11806875,27.76,37.89,-344,-900,16412
11807877,27.76,37.85,-324,-936,16348
11808878,27.75,37.72,-340,-932,16420
11809879,27.75,37.86,-340,-896,16580
11810881,27.73,37.86,-308,-904,16372
11811882,27.75,37.88,-368,-932,16400
11812884,27.74,37.87,-444,-1040,16436
11813885,27.73,37.86,-308,-976,16452
11814887,27.74,37.84,-352,-976,16408
11815888,27.72,37.77,-348,-1000,16484
11816889,27.72,37.77,-360,-940,16452
11817891,27.73,37.82,-316,-984,16540
11818892,27.72,37.79,-364,-1044,16488
11820037,27.72,37.84,-300,-944,16416
11821038,27.72,37.8,-372,-944,16532
11822039,27.72,37.83,-368,-892,16360
11823041,27.71,37.68,-364,-952,16516
11824042,27.71,37.87,-372,-964,16416
11825044,27.71,37.8,-340,-972,16488
11826045,27.72,37.73,-336,-976,16536
11827046,27.72,37.85,-328,-948,16468
11828048,27.72,37.86,-312,-984,16400
11829049,27.72,37.84,-240,-996,16432
11830051,27.7,37.81,-340,-964,16544
11831052,27.71,37.71,-400,-980,16404
11832054,27.71,37.84,-340,-960,16364
11833055,27.7,37.84,-344,-924,16420
11834057,27.71,37.8,-332,-1000,16524
11835058,27.71,37.84,-384,-1016,16548
11836203,27.73,37.7,-372,-916,16464
11837204,27.71,37.72,-280,-916,16420
11838206,27.7,37.83,-348,-984,16424
11839207,27.68,37.71,-352,-996,16528
11840208,27.69,37.87,-304,-920,16460
11841210,27.7,37.85,-380,-944,16488
11842211,27.69,37.68,-364,-944,16460
11843213,27.69,37.86,-384,-992,16508
11844214,27.68,37.74,-356,-972,16420
11845216,27.7,37.85,-380,-972,16504
11846217,27.66,37.84,-316,-960,16416
11847218,27.67,37.81,-332,-988,16460
11848220,27.69,37.76,-372,-960,16508
11849221,27.67,37.93,-356,-992,16396
11850222,27.71,38.02,-236,-924,16416
11851224,27.7,38.18,-336,-964,16492
11852225,27.69,38.17,-296,-1000,16624
11853370,27.7,38.14,-436,-1004,16424
11854371,27.7,38.19,-368,-912,16532
11855373,27.7,38.13,-132,-2916,18316
11856374,28.85,39.06,-532,-1056,16376
11857376,30.21,40.09,-480,-1004,16468
11858377,30.85,41.13,-548,-1020,16336
11859378,31.28,42.35,-472,-1088,16448
11860380,31.6,43.41,-468,-984,16448
11861381,31.89,44.41,-512,-1044,16448
11862383,32.08,45.35,-488,-1028,16436
11863384,32.26,46.23,-496,-1012,16400
11864385,32.41,47.03,-528,-996,16504
11865387,32.49,47.76,-480,-1040,16492
11866388,32.6,48.4,-504,-1028,16476
11867390,32.69,49.14,-536,-1108,16392
11868391,32.74,49.78,-504,-1064,16460
11869393,32.83,50.39,-412,-1052,16404
11870394,32.87,50.94,-460,-1140,16524
11871396,32.95,51.42,-472,-992,16416
11872540,33.0,51.85,-720,-1172,16652
11873542,33.05,52.36,-416,-1064,16536
11874543,33.09,52.7,-520,-1008,16436
11875544,33.12,53.07,-436,-1092,16500
11876546,33.02,53.44,-300,-1044,16212
11877547,32.97,54.13,-520,-1004,16484
11878548,33.12,54.95,-408,-992,16444
11879550,33.2,55.42,-192,-980,16464
11880551,33.24,55.89,-140,-960,16340
11881553,33.27,56.19,-160,-988,16532
11882554,33.26,56.52,-368,-868,16520
11883555,33.28,56.84,-228,-880,16480
11884557,33.27,57.08,-24,-944,16404
11885559,33.3,57.35,-16,-872,16424
11886560,33.3,57.57,4,-888,16616
11887561,33.31,57.72,-76,-868,16544
11888563,33.3,58.01,-92,-920,16544
11889564,33.3,58.25,-232,-936,16372
11890565,33.31,58.47,-196,-916,16504
11891567,33.3,58.65,-176,-944,16464
11892568,33.3,58.84,-320,-884,16468
11893570,33.24,59.15,-544,-884,16488
11894571,33.22,59.39,-492,-884,16476
11895572,33.16,59.61,-488,-956,16544
11896717,33.14,60.0,-532,-936,16420
11897718,33.2,60.28,548,-256,16848
11898720,33.26,60.39,-356,-1368,16404
11899721,33.32,60.61,-352,-1416,16292
11900723,33.34,60.76,-564,-1312,16404
11901724,33.31,60.89,-796,-1636,16260
11902726,33.32,61.02,-432,-1192,16476
11903727,33.31,61.14,-428,-1236,16408
11904728,33.32,61.26,-244,-1144,16560
11905730,33.35,61.41,-224,-1228,16464
11906731,33.32,61.52,-504,-1132,16632
11907733,33.35,61.57,-364,-1136,16424
11908734,33.33,61.67,-352,-1200,16268
11909735,33.34,61.8,-460,-1212,16468
11910737,33.34,61.87,-412,-1136,16420
11911738,33.33,62.04,-436,-1108,16508
11912740,33.3,62.18,-460,-1044,16436
11913741,33.31,62.29,-448,-1124,16412
11914743,33.17,61.9,-192,-836,16500
11915744,32.93,59.63,-280,-804,16380
11916889,33.05,59.18,-580,-916,16420
11917890,33.22,59.74,-556,-892,16460
11918891,33.19,60.54,-144,-740,16212
11919893,32.88,58.53,-268,-636,16436
11920894,32.73,56.74,-488,-500,16632
11921895,32.75,56.4,-28,-728,15932
11922897,33.12,56.62,-576,-812,16480
11923898,33.21,56.97,-624,-756,16540
11924900,33.21,57.99,-596,-832,16436
11925901,33.42,59.17,-704,-780,16464
11926903,33.52,60.36,-584,-748,16532
11927904,33.61,61.52,-640,-780,16420
11928906,33.67,62.51,-632,-784,16520
11929907,33.7,63.32,-684,-844,16396
11930909,33.75,63.9,-624,-752,16452
11931910,33.78,64.48,-664,-820,16476
11932911,33.83,65.09,-596,-748,16396
11934056,33.86,65.63,-576,-828,16376
11935057,33.92,66.15,-656,-796,16504
11936059,33.93,66.65,-648,-800,16404
11937060,33.72,65.29,-496,-732,16552
11938062,33.54,62.53,-536,-804,16396
11939063,33.36,59.87,-568,-712,16436
11940064,33.19,57.45,-548,-740,16404
11941066,33.07,55.28,-520,-720,16504
11942067,32.96,53.23,-572,-680,16408
11943069,32.82,51.31,-556,-632,16448
11944070,32.71,49.71,-556,-680,16448
11945072,32.58,48.18,-580,-740,16424
11946073,32.45,46.8,-584,-748,16560
11947074,32.34,45.61,-548,-744,16528
11948076,32.25,44.46,-544,-700,16420
11949220,32.13,43.28,-532,-704,16508
11950222,32.02,42.38,-620,-780,16432
11951223,31.91,41.53,-604,-676,16468
11952224,31.82,40.72,-564,-672,16340
11953226,31.73,40.03,-552,-688,16528
11954227,31.62,39.4,-516,-756,16456
11955229,31.52,38.81,-596,-760,16500
11956230,31.46,38.31,-592,-704,16476
11957232,31.36,37.91,-604,-672,16500
11958233,31.32,37.61,-604,-684,16396
11959235,31.27,37.28,-512,-696,16376
11960236,31.18,36.94,-536,-768,16420
11961238,31.13,36.63,-572,-704,16516
11962239,31.07,36.33,-520,-708,16452
11963240,31.03,36.0,-580,-740,16512
11964242,30.95,35.9,-612,-736,16488
11965243,30.87,35.52,-572,-680,16416
11966388,30.83,35.47,-596,-728,16436
11967389,30.76,35.32,-512,-672,16504
11968391,30.69,35.14,-492,-736,16496
11969392,30.63,34.92,-556,-728,16496
11970394,30.61,34.86,-588,-672,16548
11971395,30.55,34.81,-524,-720,16372
11972397,30.5,34.8,-572,-648,16524
11973398,30.47,34.68,-548,-612,16456
11974400,30.41,34.72,-580,-720,16312
11975401,30.4,34.93,-548,-644,16432
11976402,30.35,34.98,-552,-756,16340
11977404,30.3,35.2,-628,-696,16472
11978405,30.27,35.4,-532,-632,16508
11979407,30.24,35.45,-568,-732,16512
11980408,30.21,35.71,-540,-696,16568
11981410,30.17,35.85,-552,-768,16444
11982411,30.13,35.81,-496,-624,16500
11983412,30.09,35.81,-564,-680,16616
11984414,30.04,35.85,-712,-796,16592
11985415,30.0,35.85,-508,-700,16580
11986417,29.95,35.74,-604,-688,16448
11987418,29.91,35.64,-536,-716,16436
11988419,29.87,35.5,-464,-628,16468
11989421,29.83,35.49,-536,-732,16520
11990565,29.76,35.44,-556,-644,16512
11991567,29.73,35.28,-532,-656,16424
11992568,29.72,35.31,-568,-628,16448
11993570,29.69,35.5,-780,-664,16532
11994571,29.67,35.68,-676,-948,16244
11995572,29.77,37.45,-612,-800,16564
11996574,29.77,38.64,-764,-804,16504
11997575,29.75,39.16,-712,-804,16588
11998577,29.78,40.42,-724,-828,16476
11999578,29.76,40.51,-744,-840,16480
12000580,29.72,40.13,-748,-808,16536
12001581,29.71,40.17,-708,-836,16504
12002583,29.75,41.39,-732,-888,16424
12003584,29.77,42.13,-684,-828,16512
12004585,29.75,42.04,-716,-832,16444
12005587,29.82,43.44,-660,-904,16420
12006588,29.81,44.68,-712,-820,16444
12007590,29.79,45.25,-660,-784,16424
12008591,29.8,45.19,-720,-892,16492
12009593,29.79,45.19,-720,-888,16656
12010595,29.81,45.53,-704,-904,16444
12011596,29.84,45.75,-728,-864,16428
12012741,29.83,45.34,-768,-876,16460
12013742,29.9,46.26,-688,-852,16392
12014743,29.87,46.94,-696,-868,16404
12015745,29.88,47.36,-744,-872,16388
12016746,29.84,46.9,-748,-864,16440
12017748,29.79,46.22,-736,-772,16384
12018749,29.78,45.79,-724,-872,16528
12019750,29.81,45.55,-788,-920,16500
12020752,29.79,45.02,-768,-876,16536
12021753,29.76,44.36,-716,-920,16536
12022755,29.72,43.67,-664,-820,16504
12023756,29.69,43.1,-680,-860,16520
12024758,29.65,42.57,-752,-896,16488
12025759,29.63,42.04,-744,-816,16564
12026818,-50.0,0.0,-724,-800,16468
12027833,29.57,41.06,-728,-844,16336
12028791,29.58,41.2,-728,-872,16436
12029870,-50.0,0.0,-712,-888,16492
12030786,29.6,40.7,-752,-892,16448
12031823,-50.0,0.0,-724,-844,16452
12032824,29.64,40.43,-784,-808,16508
12033825,29.62,40.07,-708,-796,16552
12034826,29.66,39.88,-724,-832,16376
12035828,29.68,39.65,-716,-904,16464
12036928,29.86,41.8,-716,-1048,16416
12037900,-50.0,0.0,-672,-1044,16372
12038880,30.02,45.68,-560,-932,16548
12039882,29.99,45.93,-652,-992,16488
12040883,30.05,46.25,-704,-940,16388
12042028,30.1,47.78,-712,-924,16352
12042964,30.05,47.5,-736,-952,16452
12043957,30.09,47.97,-632,-1000,16568
12044959,30.18,49.51,-780,-980,16412
12046060,-50.0,0.0,-720,-952,16360
12047032,-50.0,0.0,-708,-952,16420
12048033,30.3,50.71,-708,-872,16524
12049035,30.29,51.02,-736,-924,16492
12050036,30.37,51.9,-768,-940,16436
12051038,30.39,52.43,-712,-992,16420
12052039,30.36,51.61,-700,-952,16424
12053141,30.33,50.49,-672,-972,16476
12054099,-50.0,0.0,-772,-988,16464
12055158,-50.0,0.0,-736,-912,16436
12056138,30.76,51.84,-780,-932,16456
12057197,30.59,53.48,-720,-900,16472
12058198,30.51,52.58,-712,-948,16456
12059200,30.48,51.23,-684,-972,16548
12060180,30.46,50.89,-740,-896,16424
12061238,-50.0,0.0,-724,-936,16400
12062232,30.43,49.62,-788,-940,16488
12063147,30.45,48.98,-740,-948,16436
12064184,30.65,52.5,-744,-884,16408
12065164,-50.0,0.0,-748,-884,16520
12066165,30.55,52.21,-764,-992,16444
12067310,30.59,52.82,-812,-932,16548
12068311,30.65,53.52,-788,-1004,16404
12069290,31.6,55.16,-808,-1116,16312
12070291,31.37,55.13,-536,-916,16524
12071249,-50.0,0.0,-588,-1040,16364
12072329,31.28,53.97,-836,-1056,16352
12073309,31.28,53.59,-608,-1168,16512
12074311,31.27,53.47,-720,-1172,16252
12075312,31.3,53.07,-696,-928,16520
12076313,31.33,53.11,-724,-892,16464
12077315,32.2,54.58,-712,-980,16472
12078294,32.49,55.88,-704,-992,16448
12079295,32.47,56.77,-812,-956,16456
12080297,32.74,57.24,-712,-920,16428
12081298,33.0,57.89,-748,-920,16432
12082300,32.59,57.61,-712,-924,16416
12083444,32.38,56.81,-712,-932,16440
12084445,32.28,55.69,-808,-1028,16456
12085447,32.34,55.57,-728,-968,16532
12086448,32.25,55.17,-544,-1052,16392
12087450,32.21,53.89,-700,-1016,16492
12088451,32.18,53.4,-804,-924,16404
12089453,32.16,52.91,-700,-952,16364
12090454,32.16,52.97,-708,-932,16424
12091456,32.16,53.75,-732,-980,16568
12092457,32.02,53.74,-736,-976,16372
12093458,32.0,52.91,-828,-1140,16360
12094460,31.97,52.04,-764,-920,16440
12095461,31.96,51.43,-1196,-4088,17140
12096462,31.93,50.45,1040,7632,15100
12097464,31.92,49.5,1080,-1884,16776
12098465,31.88,48.64,244,-880,19284
12099467,31.86,47.83,-100,-10156,11900
12100468,31.82,47.03,5136,-3276,14772
12101469,31.83,46.79,4440,-13712,20160
12102471,31.82,47.14,-2800,-6136,32767
12103472,31.78,46.85,-7756,-2116,-2112
12104474,31.74,46.27,1184,-2404,15440
12105618,31.68,45.33,7664,-5892,24696
12106620,31.59,44.47,1244,-2612,5472
12107622,31.52,43.62,-1392,-1496,14212
12108623,31.49,42.88,-3220,-1936,1472
12109624,31.46,42.22,7936,-196,6964
12110626,31.42,41.5,9404,-324,11296
12111627,31.34,40.94,1336,-4192,18316
810331,27.73,39.02,-4476,-428,15856
811333,27.79,39.07,-4424,-408,15984
812335,27.81,39.09,-4416,-424,15896
813336,27.83,39.13,-4420,-512,15788
814338,27.83,39.42,-4452,-452,15880
815339,27.83,39.65,-4392,-428,15764
816484,27.83,39.55,-4384,-388,15928
817485,27.84,39.51,-4424,-392,15864
818486,27.84,39.48,-4460,-464,15912
819488,28.32,40.26,-4484,-624,15932
820489,29.49,41.79,-4488,-652,15892
821491,29.97,43.12,-4520,-576,15808
822492,31.56,44.39,-4528,-600,15916
823493,32.52,45.15,-4480,-624,15848
824495,33.09,45.85,-4492,-612,15900
825497,33.45,46.35,-4492,-604,15828
826498,33.73,46.75,-4476,-644,15860
827500,33.97,47.17,-4472,-628,15900
828501,34.13,47.55,-4440,-608,15852
829502,34.23,47.89,-4500,-644,15756
830504,34.36,48.15,-4388,-684,15916
831505,34.42,48.48,-4500,-688,15768
832506,34.52,48.71,-4484,-672,15780
833651,34.57,48.98,-4488,-668,15852
834653,34.66,49.23,-4488,-644,15752
835654,34.71,49.46,-4536,-696,15900
836656,34.77,49.67,-4532,-696,15780
837657,34.78,49.87,-4524,-708,15860
838659,34.82,50.01,-4568,-692,15924
839660,34.88,50.12,-4500,-660,15872
840662,34.89,50.34,-4504,-744,15928
841663,34.92,50.56,-4544,-612,15836
842664,34.97,50.74,-4604,-736,15904
843666,34.96,50.87,-4536,-636,15824
844667,35.0,51.04,-4532,-680,15896
845669,35.02,51.22,-4560,-684,15864
846670,35.05,51.37,-4508,-684,15900
847672,35.07,51.5,-4512,-636,15888
848673,35.09,51.63,-4532,-660,15928
849818,35.13,51.8,-4532,-688,15892
850819,35.16,51.9,-4516,-628,15840
851820,35.03,52.14,-4276,-768,15792
852822,34.85,53.58,-4556,-728,15712
853823,34.73,54.2,-4672,-768,15812
854825,34.61,55.58,-4560,-768,15768
855805,34.51,55.78,-4608,-776,15784
856807,34.43,54.64,-4740,-836,15844
857808,34.43,54.35,-4684,-816,15856
858809,34.4,53.98,-4712,-764,15872
859811,34.31,52.72,-4700,-788,15764
860812,34.19,50.71,-4680,-784,15776
861956,34.08,48.63,-4676,-768,15796
862958,33.97,47.0,-4620,-776,15832
863959,33.87,45.39,-4676,-808,15728
864961,33.78,44.15,-4648,-856,15864
865962,33.64,45.62,-4592,-848,15900
866963,33.58,47.72,-4612,-824,15808
867965,33.56,48.05,-4640,-852,15864
868966,33.53,46.85,-4644,-856,15800
869968,33.53,45.57,-4652,-852,15820
870969,33.5,44.38,-4644,-836,15756
871971,33.66,45.43,-4640,-776,15788
872972,33.68,48.18,-4648,-748,15824
873974,33.69,50.67,-4688,-700,15796
874975,33.4,50.83,-4688,-776,15756
875976,33.31,51.49,-4736,-772,15840
876978,33.13,51.57,-4624,-732,15788
877979,33.09,51.84,-4716,-740,15788
878980,32.96,51.41,-4612,-784,15836
880125,33.53,53.42,-4708,-744,15808
881126,33.68,55.18,-4736,-716,15736
882128,33.82,56.55,-4732,-764,15892
883129,33.9,57.99,-4712,-776,15792
884131,33.99,59.2,-4700,-800,15816
885132,34.05,60.24,-4788,-664,15668
886134,34.07,61.17,-4776,-724,15708
887135,33.73,61.59,-4788,-704,15856
888136,33.6,62.42,-4788,-628,15744
889138,33.65,63.21,-4756,-564,15704
890139,33.71,63.96,-4816,-704,15704
891140,33.75,64.68,-4852,-648,15612
892142,33.67,64.73,-4788,-568,15664
893143,33.57,62.73,-4632,-396,15708
894145,33.55,61.37,-4788,-672,15796
895146,33.49,59.33,-4796,-680,15792
896148,33.41,58.12,-4800,-676,15752
897150,33.48,58.85,-4796,-612,15628
898151,33.59,59.7,-4736,-568,15772
899153,33.66,60.66,-4876,-632,15704
900154,33.71,61.68,-4824,-620,15692
901156,33.76,62.54,-4840,-688,15748
902157,33.82,63.41,-4812,-668,15656
903159,33.87,64.23,-4848,-636,15672
904303,33.94,64.98,-4808,-704,15820
905305,33.97,65.65,-4792,-660,15712
906306,34.02,66.28,-4816,-688,15768
907308,34.06,66.84,-4844,-676,15780
908309,34.07,67.34,-4804,-688,15776
909311,34.1,67.82,-4860,-672,15788
910312,34.11,68.33,-4796,-756,15712
911314,34.11,68.92,-4800,-640,15724
912315,34.13,69.45,-4864,-684,15672
913317,34.15,69.95,-4804,-692,15652
914318,34.0,69.8,-4788,-696,15644
915319,33.76,68.75,-4800,-656,15788
916320,33.67,67.54,-4784,-672,15784
917322,33.53,65.98,-4868,-656,15844
918323,33.45,63.8,-4848,-704,15828
919325,33.39,63.28,-4832,-644,15804
920326,33.29,61.78,-4740,-704,15712
921328,33.22,60.79,-4812,-736,15688
922329,33.22,59.31,-4728,-620,15812
923331,33.17,59.88,-4832,-636,15844
924454,33.24,60.28,-4776,-652,15796
925456,33.44,60.72,-4784,-708,15756
926457,33.57,61.36,-4772,-700,15844
927459,33.69,61.9,-4784,-628,15692
928460,33.75,62.36,-4976,-704,15716
929461,33.82,63.0,-4840,-556,15756
930463,33.84,63.68,-5056,-680,15604
931464,33.83,64.01,-5028,-348,15604
932465,33.98,64.56,-5060,-380,15800
933467,34.06,64.95,-4956,-416,15788
934468,34.16,65.51,-5004,-384,15672
935469,34.21,65.89,-5000,-456,15768
936471,34.27,66.29,-4936,-384,15704
937472,34.33,66.67,-4928,-416,15640
938474,34.36,66.99,-5004,-404,15672
939618,34.38,67.28,-4928,-440,15816
940619,34.41,67.46,-4976,-424,15728
941621,34.43,67.85,-5012,-448,15792
942622,34.46,68.1,-4936,-452,15708
943624,34.28,67.55,-4960,-424,15800
944625,34.04,67.52,-4948,-416,15776
945626,33.94,66.03,-4968,-440,15704
946628,33.76,65.29,-5028,-488,15736
947629,33.63,64.01,-4940,-380,15708
948630,33.61,62.34,-5036,-456,15764
949631,33.43,62.13,-5028,-460,15728
950633,33.43,60.85,-4956,-368,15776
951634,33.3,60.46,-4988,-436,15880
952636,33.2,59.75,-5020,-440,15668
953637,33.17,59.17,-4992,-440,15752
954638,33.03,59.13,-5036,-444,15708
955783,32.95,57.17,-5140,-656,16024
956785,32.87,57.04,-4952,-524,15748
957786,32.79,56.36,-4980,-564,15804
958787,32.69,55.84,-4920,-528,15752
959789,32.64,55.34,-4912,-452,15796
960790,32.56,54.75,-4968,-428,15728
961791,32.54,53.62,-4908,-512,15656
962793,32.52,52.39,-4996,-468,15736
963794,32.46,51.07,-5060,-516,15672
964795,32.37,49.85,-5028,-556,15704
965797,32.32,48.62,-4992,-464,15780
966798,32.32,48.13,-5064,-476,15696
967800,32.28,47.4,-4952,-468,15756
968801,32.23,46.22,-5060,-556,15724
969946,32.16,44.97,-4960,-500,15768
970947,32.08,44.05,-5028,-480,15784
971949,32.03,43.15,-4980,-472,15748
972950,31.94,42.3,-5208,-388,15928
973952,31.87,41.57,-5540,-164,15884
974953,31.82,40.76,-4984,-488,15712
975954,31.7,40.44,-4896,-588,15692
976956,31.63,39.97,-4928,-616,15712
977957,31.59,39.47,-4956,-516,15696
978958,31.54,38.9,-4988,-484,15636
979960,31.5,38.62,-4964,-532,15596
980961,31.45,38.17,-4988,-460,15756
981962,31.35,38.11,-4992,-496,15732
982964,31.3,37.85,-5020,-584,15644
983965,31.28,37.52,-5044,-484,15636
984966,31.23,37.74,-4904,-520,15708
985968,31.18,37.54,-5020,-436,15780
987112,31.16,37.36,-5060,-496,15716
988114,31.19,40.28,-4904,-496,15632
989115,31.14,41.73,-5044,-448,15700
990074,31.08,41.57,-5000,-380,15756
991075,31.05,41.09,-9000,-3220,11812
992077,31.01,40.64,-10248,-76,12968
993078,31.04,40.58,-11992,472,448
994080,31.03,40.14,1156,-13036,1736
995081,31.09,40.17,-872,92,20060
996083,31.11,40.54,-4088,-3752,18212
997063,31.21,42.0,-5476,-9324,13388
998064,31.18,41.71,-1896,9016,11416
999209,31.14,41.13,-12860,-1064,7828
1000210,31.11,40.54,-3928,5676,3872
1001212,31.07,40.06,-5228,-6592,14240
1002213,31.05,39.56,-7260,-3132,16400
1003214,31.02,39.18,-8268,-13228,976
1004216,30.96,38.71,11444,-9428,3568
1005217,30.95,38.41,5372,-7296,7556
1006219,30.92,38.02,2440,-14220,7136
1007220,30.89,37.83,-2068,-17280,6400
1008222,30.86,37.36,11864,-1352,-4824
1009223,30.83,37.25,11340,6252,12748
1010224,30.79,37.02,-6040,-3444,13216
1011226,30.78,36.82,-2464,-18888,16428
1012227,30.73,36.63,-9744,-1116,18228
1013228,30.73,36.49,-1692,7200,-14388
1014229,30.68,36.32,-10748,11192,-2056
1015230,30.64,36.15,-6488,13284,-712
1016232,30.62,35.96,-18620,-836,2388
1017233,30.58,35.88,-15588,4088,1052
1018234,30.53,35.8,-14564,-292,5912
1019236,30.49,35.66,-25040,-32768,6504
1020237,30.49,35.56,-8940,-3108,12056
1021239,30.45,35.54,-11312,3332,18316
1022384,30.43,35.42,-6888,4164,15068
1023385,30.4,35.4,-10896,-5636,9940
1024387,30.39,35.24,-8452,-100,6444
1025388,30.63,35.62,-10844,-5896,11724
1026390,31.98,36.58,-10612,-4276,13572
1027391,32.51,37.44,-9304,-1896,11972
1028393,32.76,38.27,-10820,-2464,9168
1029394,32.8,39.34,-9972,496,14084
1030396,32.57,40.42,-8216,-740,13848
1031397,32.39,41.14,-7100,5776,15308
1032399,32.2,40.74,-7024,-612,13808
1033400,32.04,40.05,-6420,764,14460
1034402,31.94,39.31,-6704,-4,14996
1035403,31.83,38.86,-9096,-9120,11356
1036405,31.77,38.36,-10184,1988,11760
1037406,31.66,37.91,-11844,-1448,12460
1038408,31.59,37.5,4464,-11600,14800
1039552,31.5,37.06,-4148,-2432,19940
1040554,31.41,36.72,10708,-8472,12184
1041555,31.34,36.35,-3272,-16608,-7424
1042557,31.24,36.17,700,5796,14764
1043558,31.17,35.82,-920,-10404,14272
1044560,31.12,35.74,-5816,-5588,15608
1045561,31.08,35.55,2408,15272,6680
1046563,31.04,35.43,-72,15564,6408
1047564,31.01,35.28,-820,-9256,14572
1048566,30.95,35.01,2204,-15812,1780
1049568,30.94,34.96,5404,14988,9140
1050569,30.86,34.93,-596,-13180,12056
1051570,30.8,34.82,2880,-11648,18340
1052572,30.77,34.72,712,-15860,2304
1053573,30.73,34.75,-444,-16296,-1924
1054575,30.66,34.61,-500,16104,-3100
1055576,30.63,34.47,3416,-20604,5740
1056721,30.55,34.6,480,-17048,5732
